Property_Unique_Number,Version_Number,Address,Price,Bed_Rooms,Property_Type,Property_Url,Agent_Name,Property_Status,Status_Date,Featured,Run_Date,Location
138665108,2,"Evelyn Drive, Pinner, HA5",825000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138665108#/?channel=RES_BUY,"Robsons, Pinner",UNDER OFFER,2023-10-19,,2023-10-19,"Pinner, Middlesex"
138666638,1,"Oaklands Avenue, Watford, Hertfordshire",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138666638#/?channel=RES_BUY,"Gibbs Gillespie, Northwood Sales",Initial entry,2023-08-15,,2023-10-21,"Pinner, Middlesex"
138666638,2,"Oaklands Avenue, Watford, Hertfordshire",600000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138666638#/?channel=RES_BUY,"Gibbs Gillespie, Northwood Sales",Reduced,2023-09-25,,2023-10-21,"Pinner, Middlesex"
138667754,1,"Whitby Road, Ruislip, Middlesex",700000,4,End of Terrace,https://www.rightmove.co.uk/properties/138667754#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",Initial entry,2023-08-15,,2023-10-21,"Pinner, Middlesex"
138667754,2,"Whitby Road, Ruislip, Middlesex",675000,4,End of Terrace,https://www.rightmove.co.uk/properties/138667754#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",Reduced,2023-09-06,,2023-10-21,"Pinner, Middlesex"
138667754,3,"Whitby Road, Ruislip, Middlesex",675000,4,End of Terrace,https://www.rightmove.co.uk/properties/138667754#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
138668456,1,"Crescent Gardens, Eastcote , Ruislip",775000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138668456#/?channel=RES_BUY,"Andrew Pearce, Eastcote",Initial entry,2023-08-15,,2023-10-21,"Pinner, Middlesex"
138668456,2,"Crescent Gardens, Eastcote , Ruislip",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138668456#/?channel=RES_BUY,"Andrew Pearce, Eastcote",Reduced,2023-10-24,,2023-10-24,"Pinner, Middlesex"
138684359,1,"Priory Avenue, Cheam, Sutton, SM3",850000,5,Semi-Detached,https://www.rightmove.co.uk/properties/138684359#/?channel=RES_BUY,"Goodfellows, Cheam Village",Initial entry,2023-08-15,,2023-10-21,"Sutton, Surrey"
138684359,2,"Priory Avenue, Cheam, Sutton, SM3",850000,5,Semi-Detached,https://www.rightmove.co.uk/properties/138684359#/?channel=RES_BUY,"Goodfellows, Cheam Village",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138687704,1,"Greenway, Pinner, Middlesex, HA5",600000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138687704#/?channel=RES_BUY,"Nested, Nationwide",Initial entry,2023-08-15,,2023-10-19,"Pinner, Middlesex"
138694901,1,Northwood,800000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138694901#/?channel=RES_BUY,"Robsons, Northwood - Sales",Initial entry,2023-08-16,,2023-10-21,"Pinner, Middlesex"
138700568,1,"Greenway, Pinner, HA5 3SW",600000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138700568#/?channel=RES_BUY,"Pattinson Estate Agents, Auction",Initial entry,2023-08-16,,2023-10-19,"Pinner, Middlesex"
138709637,1,"Abbotsbury Gardens, Eastcote, HA5",900000,3,Detached,https://www.rightmove.co.uk/properties/138709637#/?channel=RES_BUY,"Robert Cooper & Co, Eastcote",Initial entry,2023-08-16,,2023-10-19,"Pinner, Middlesex"
138713285,1,"High Street, Pinner, HA5",2000000,5,Detached,https://www.rightmove.co.uk/properties/138713285#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-08-16,,2023-10-19,"Pinner, Middlesex"
138713285,2,"High Street, Pinner, HA5",2000000,5,Detached,https://www.rightmove.co.uk/properties/138713285#/?channel=RES_BUY,"Robsons, Pinner",UNDER OFFER,2023-10-19,,2023-10-19,"Pinner, Middlesex"
138715013,1,"Woodside Road, Northwood",2000000,6,Detached,https://www.rightmove.co.uk/properties/138715013#/?channel=RES_BUY,"Robsons, Northwood - Sales",Initial entry,2023-08-16,,2023-10-21,"Pinner, Middlesex"
138715013,2,"Woodside Road, Northwood",1985000,6,Detached,https://www.rightmove.co.uk/properties/138715013#/?channel=RES_BUY,"Robsons, Northwood - Sales",Reduced,2023-08-16,,2023-10-21,"Pinner, Middlesex"
138715013,3,"Woodside Road, Northwood",1985000,6,Detached,https://www.rightmove.co.uk/properties/138715013#/?channel=RES_BUY,"Robsons, Northwood - Sales",UNDER OFFER,2023-10-21,,2023-10-21,"Pinner, Middlesex"
138716060,1,"Park Avenue, Ruislip, Middlesex",1200000,4,Detached,https://www.rightmove.co.uk/properties/138716060#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Sales",Initial entry,2023-08-16,,2023-10-21,"Pinner, Middlesex"
138716060,2,"Park Avenue, Ruislip, Middlesex",1115000,4,Detached,https://www.rightmove.co.uk/properties/138716060#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Sales",Reduced,2023-09-12,,2023-10-21,"Pinner, Middlesex"
138723440,1,"London Road, Ewell,",675000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138723440#/?channel=RES_BUY,"Mark Anthony Estate Agents, Ewell",Initial entry,2023-08-16,,2023-10-21,"Sutton, Surrey"
138723440,2,"London Road, Ewell,",675000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138723440#/?channel=RES_BUY,"Mark Anthony Estate Agents, Ewell",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138728090,1,"Canning Road, Wealdstone",650000,4,Detached,https://www.rightmove.co.uk/properties/138728090#/?channel=RES_BUY,"Robertson Phillips, North Harrow",Initial entry,2023-08-16,,2023-10-21,"Pinner, Middlesex"
138729614,1,"Cardinal Road, Ruislip, Middlesex",580000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138729614#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",Initial entry,2023-08-16,,2023-10-21,"Pinner, Middlesex"
138729614,2,"Cardinal Road, Ruislip, Middlesex",580000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138729614#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
138735899,1,"Windsor Avenue, Cheam, Sutton",550000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138735899#/?channel=RES_BUY,"Williams Harlow, Cheam Village",Initial entry,2023-08-16,,2023-10-21,"Sutton, Surrey"
138735899,2,"Windsor Avenue, Cheam, Sutton",525000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138735899#/?channel=RES_BUY,"Williams Harlow, Cheam Village",Reduced,2023-09-09,,2023-10-21,"Sutton, Surrey"
138735899,3,"Windsor Avenue, Cheam, Sutton",525000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138735899#/?channel=RES_BUY,"Williams Harlow, Cheam Village",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138737627,1,"Bempton Drive, Ruislip Manor, Middlesex, HA4",735000,4,End of Terrace,https://www.rightmove.co.uk/properties/138737627#/?channel=RES_BUY,"Robert Cooper & Co, Eastcote",Initial entry,2023-08-16,,2023-10-21,"Pinner, Middlesex"
138742178,1,"Suffolk Road, Harrow, Middlesex",785000,3,Detached,https://www.rightmove.co.uk/properties/138742178#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",Initial entry,2023-08-17,,2023-10-21,"Pinner, Middlesex"
138742178,2,"Suffolk Road, Harrow, Middlesex",785000,3,Detached,https://www.rightmove.co.uk/properties/138742178#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
138748070,1,"Kingfisher Close, Harrow,HA3",650000,3,End of Terrace,https://www.rightmove.co.uk/properties/138748070#/?channel=RES_BUY,"Davidson Frost-Wellings, Stanmore",Initial entry,2023-08-17,,2023-10-21,"Pinner, Middlesex"
138748070,2,"Kingfisher Close, Harrow,HA3",650000,3,End of Terrace,https://www.rightmove.co.uk/properties/138748070#/?channel=RES_BUY,"Davidson Frost-Wellings, Stanmore",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
138749048,1,Northwood,1750000,4,Detached,https://www.rightmove.co.uk/properties/138749048#/?channel=RES_BUY,"Robsons, Northwood - Sales",Initial entry,2023-08-17,,2023-10-21,"Pinner, Middlesex"
138749048,2,Northwood,1750000,4,Detached,https://www.rightmove.co.uk/properties/138749048#/?channel=RES_BUY,"Robsons, Northwood - Sales",UNDER OFFER,2023-10-21,,2023-10-21,"Pinner, Middlesex"
138756911,1,"Nibthwaite Road, Harrow",850000,5,Semi-Detached,https://www.rightmove.co.uk/properties/138756911#/?channel=RES_BUY,"Connells, Harrow",Initial entry,2023-08-17,,2023-10-21,"Pinner, Middlesex"
138759995,1,"Dollis Crescent, Ruislip, Middlesex",700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138759995#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",Initial entry,2023-08-17,,2023-10-21,"Pinner, Middlesex"
138759995,2,"Dollis Crescent, Ruislip, Middlesex",675000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138759995#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",Reduced,2023-09-11,,2023-10-21,"Pinner, Middlesex"
138759995,3,"Dollis Crescent, Ruislip, Middlesex",675000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138759995#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Manor",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
138765335,1,"St. Margarets Avenue, Sutton, Surrey, SM3",535000,3,Terraced,https://www.rightmove.co.uk/properties/138765335#/?channel=RES_BUY,"Connor Prince, Worcester Park",Initial entry,2023-08-17,,2023-10-21,"Sutton, Surrey"
138765335,2,"St. Margarets Avenue, Sutton, Surrey, SM3",535000,3,Terraced,https://www.rightmove.co.uk/properties/138765335#/?channel=RES_BUY,"Connor Prince, Worcester Park",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
138769628,1,"Fore Street, Pinner, Middlesex",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138769628#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Sales",Initial entry,2023-08-17,,2023-10-19,"Pinner, Middlesex"
138769628,2,"Fore Street, Pinner, Middlesex",595000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138769628#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Sales",Reduced,2023-09-12,,2023-10-19,"Pinner, Middlesex"
138769628,3,"Fore Street, Pinner, Middlesex",595000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138769628#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Sales",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
138773423,1,"Alberta Avenue, Cheam, Sutton, SM1",575000,3,House,https://www.rightmove.co.uk/properties/138773423#/?channel=RES_BUY,"Foxtons, Sutton",Initial entry,2023-08-17,,2023-10-21,"Sutton, Surrey"
138776735,1,"Wakehams Hill, Pinner",625000,3,Terraced,https://www.rightmove.co.uk/properties/138776735#/?channel=RES_BUY,"Andrew Pearce, Pinner",Initial entry,2023-08-17,,2023-10-19,"Pinner, Middlesex"
138776735,2,"Wakehams Hill, Pinner",600000,3,Terraced,https://www.rightmove.co.uk/properties/138776735#/?channel=RES_BUY,"Andrew Pearce, Pinner",Reduced,2023-09-07,,2023-10-19,"Pinner, Middlesex"
138778025,1,"Fairway, Carshalton Beeches, Surrey, SM5",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138778025#/?channel=RES_BUY,"Fine & Country, Cheam",Initial entry,2023-08-17,,2023-10-21,"Sutton, Surrey"
138778964,1,"Beverley Road, Worcester Park",675000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138778964#/?channel=RES_BUY,"Barnard Marcus, Worcester Park",Initial entry,2023-08-17,,2023-10-21,"Sutton, Surrey"
138778964,2,"Beverley Road, Worcester Park",675000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138778964#/?channel=RES_BUY,"Barnard Marcus, Worcester Park",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138781274,1,"Clarence Road, Sutton, SM1",575000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138781274#/?channel=RES_BUY,"Burn & Warne, Sutton",Initial entry,2023-08-18,,2023-10-21,"Sutton, Surrey"
138781274,2,"Clarence Road, Sutton, SM1",550000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138781274#/?channel=RES_BUY,"Burn & Warne, Sutton",Reduced,2023-08-23,,2023-10-21,"Sutton, Surrey"
138790046,1,"Pinner Road, Northwood, Middlesex",795000,3,Detached,https://www.rightmove.co.uk/properties/138790046#/?channel=RES_BUY,"Gibbs Gillespie, Northwood Sales",Initial entry,2023-08-18,,2023-10-21,"Pinner, Middlesex"
138790046,2,"Pinner Road, Northwood, Middlesex",795000,3,Detached,https://www.rightmove.co.uk/properties/138790046#/?channel=RES_BUY,"Gibbs Gillespie, Northwood Sales",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
138799406,1,"Limes Avenue, Carshalton, Surrey. SM5",550000,3,End of Terrace,https://www.rightmove.co.uk/properties/138799406#/?channel=RES_BUY,"Ushers Estate Agents, Carshalton",Initial entry,2023-08-18,,2023-10-21,"Sutton, Surrey"
138799406,2,"Limes Avenue, Carshalton, Surrey. SM5",550000,3,End of Terrace,https://www.rightmove.co.uk/properties/138799406#/?channel=RES_BUY,"Ushers Estate Agents, Carshalton",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
138799949,1,"Northwood, Middlesex, HA6",1500000,4,Detached,https://www.rightmove.co.uk/properties/138799949#/?channel=RES_BUY,"Chancellors, Northwood",Initial entry,2023-08-18,,2023-10-21,"Pinner, Middlesex"
138801113,1,"Windsor Road, Harrow, HA3 5PU",649950,3,Semi-Detached,https://www.rightmove.co.uk/properties/138801113#/?channel=RES_BUY,"eXp UK, London",Initial entry,2023-08-18,,2023-10-21,"Pinner, Middlesex"
138801113,2,"Windsor Road, Harrow, HA3 5PU",599950,3,Semi-Detached,https://www.rightmove.co.uk/properties/138801113#/?channel=RES_BUY,"eXp UK, London",Reduced,2023-10-08,,2023-10-21,"Pinner, Middlesex"
138803297,1,"Morgan Close, Northwood",999950,4,Detached,https://www.rightmove.co.uk/properties/138803297#/?channel=RES_BUY,"Robsons, Northwood - Sales",Initial entry,2023-08-18,,2023-10-21,"Pinner, Middlesex"
138803297,2,"Morgan Close, Northwood",1000000,4,Detached,https://www.rightmove.co.uk/properties/138803297#/?channel=RES_BUY,"Robsons, Northwood - Sales",Reduced,2023-10-04,,2023-10-21,"Pinner, Middlesex"
138803789,1,"Melrose Road, Pinner, Greater London, HA5 5RA",879950,4,Detached,https://www.rightmove.co.uk/properties/138803789#/?channel=RES_BUY,"eXp UK, London",Initial entry,2023-08-18,,2023-10-19,"Pinner, Middlesex"
138803789,2,"Melrose Road, Pinner, Greater London, HA5 5RA",800000,4,Detached,https://www.rightmove.co.uk/properties/138803789#/?channel=RES_BUY,"eXp UK, London",Reduced,2023-09-08,,2023-10-19,"Pinner, Middlesex"
138803789,3,"Melrose Road, Pinner, Greater London, HA5 5RA",800000,4,Detached,https://www.rightmove.co.uk/properties/138803789#/?channel=RES_BUY,"eXp UK, London",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
138807440,1,"Beatrice Close, Pinner",520000,4,End of Terrace,https://www.rightmove.co.uk/properties/138807440#/?channel=RES_BUY,"Coopers, Ruislip",Initial entry,2023-08-18,,2023-10-19,"Pinner, Middlesex"
138807515,1,"Park Avenue East, Stoneleigh",1500000,5,Detached,https://www.rightmove.co.uk/properties/138807515#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",Initial entry,2023-08-18,,2023-10-21,"Sutton, Surrey"
138807515,2,"Park Avenue East, Stoneleigh",1500000,5,Detached,https://www.rightmove.co.uk/properties/138807515#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138815390,1,"The Fairway, Ruislip, HA4",550000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138815390#/?channel=RES_BUY,"Robert Cooper & Co, Ruislip",Initial entry,2023-08-18,,2023-10-24,"Pinner, Middlesex"
138815390,2,"The Fairway, Ruislip, HA4",550000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138815390#/?channel=RES_BUY,"Robert Cooper & Co, Ruislip",SOLD STC,2023-10-24,,2023-10-24,"Pinner, Middlesex"
138816557,1,"Templecombe Way, Morden",650000,4,Terraced,https://www.rightmove.co.uk/properties/138816557#/?channel=RES_BUY,"Kinleigh Folkard & Hayward - Sales, Raynes Park",Initial entry,2023-08-18,,2023-10-21,"Sutton, Surrey"
138816557,2,"Templecombe Way, Morden",625000,4,Terraced,https://www.rightmove.co.uk/properties/138816557#/?channel=RES_BUY,"Kinleigh Folkard & Hayward - Sales, Raynes Park",Reduced,2023-10-10,,2023-10-21,"Sutton, Surrey"
138818873,1,"Hibbert Road, Harrow Weald, Harrow, HA3",550000,3,House,https://www.rightmove.co.uk/properties/138818873#/?channel=RES_BUY,"Foxtons, Pinner",Initial entry,2023-08-18,,2023-10-21,"Pinner, Middlesex"
138818873,2,"Hibbert Road, Harrow Weald, Harrow, HA3",550000,3,House,https://www.rightmove.co.uk/properties/138818873#/?channel=RES_BUY,"Foxtons, Pinner",UNDER OFFER,2023-10-21,,2023-10-21,"Pinner, Middlesex"
138820901,1,"Barrow Point Avenue, Pinner, HA5",1050000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138820901#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-08-18,,2023-10-19,"Pinner, Middlesex"
138820901,2,"Barrow Point Avenue, Pinner, HA5",1050000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138820901#/?channel=RES_BUY,"Robsons, Pinner",UNDER OFFER,2023-10-19,,2023-10-19,"Pinner, Middlesex"
138821642,1,"Cherrywood Lane, Morden",685000,3,Terraced,https://www.rightmove.co.uk/properties/138821642#/?channel=RES_BUY,"Kinleigh Folkard & Hayward - Sales, Raynes Park",Initial entry,2023-08-18,,2023-10-21,"Sutton, Surrey"
138821642,2,"Cherrywood Lane, Morden",685000,3,Terraced,https://www.rightmove.co.uk/properties/138821642#/?channel=RES_BUY,"Kinleigh Folkard & Hayward - Sales, Raynes Park",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
138821891,1,"High Elms Close, Northwood, Middlesex",1100000,4,Detached,https://www.rightmove.co.uk/properties/138821891#/?channel=RES_BUY,"Gibbs Gillespie, Northwood Sales",Initial entry,2023-08-18,,2023-10-21,"Pinner, Middlesex"
138821891,2,"High Elms Close, Northwood, Middlesex",1050000,4,Detached,https://www.rightmove.co.uk/properties/138821891#/?channel=RES_BUY,"Gibbs Gillespie, Northwood Sales",Reduced,2023-09-04,,2023-10-21,"Pinner, Middlesex"
138821891,3,"High Elms Close, Northwood, Middlesex",1100000,4,Detached,https://www.rightmove.co.uk/properties/138821891#/?channel=RES_BUY,"Gibbs Gillespie, Northwood Sales",Reduced,2023-09-04,,2023-10-21,"Pinner, Middlesex"
138821891,4,"High Elms Close, Northwood, Middlesex",1050000,4,Detached,https://www.rightmove.co.uk/properties/138821891#/?channel=RES_BUY,"Gibbs Gillespie, Northwood Sales",Reduced,2023-09-04,,2023-10-21,"Pinner, Middlesex"
138821891,5,"High Elms Close, Northwood, Middlesex",995000,4,Detached,https://www.rightmove.co.uk/properties/138821891#/?channel=RES_BUY,"Gibbs Gillespie, Northwood Sales",Reduced,2023-10-20,,2023-10-21,"Pinner, Middlesex"
138830183,1,"Headstone Gardens, North Harrow",675000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138830183#/?channel=RES_BUY,"Robertson Phillips, North Harrow",Initial entry,2023-08-18,,2023-10-21,"Pinner, Middlesex"
138831884,1,"Queens Walk, Ruislip, HA4",750000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138831884#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Initial entry,2023-08-18,,2023-10-21,"Pinner, Middlesex"
138831884,2,"Queens Walk, Ruislip, HA4",725000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138831884#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Reduced,2023-09-26,,2023-10-21,"Pinner, Middlesex"
138839549,1,"Hornbeam Close, Epsom, KT17",800000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138839549#/?channel=RES_BUY,"Sacha Scott, Banstead",Initial entry,2023-08-18,,2023-10-21,"Sutton, Surrey"
138848498,1,"Bedford Road, Harrow",649950,3,Terraced,https://www.rightmove.co.uk/properties/138848498#/?channel=RES_BUY,"Brian Cox, North Harrow",Initial entry,2023-08-19,,2023-10-21,"Pinner, Middlesex"
138848498,2,"Bedford Road, Harrow",625000,3,Terraced,https://www.rightmove.co.uk/properties/138848498#/?channel=RES_BUY,"Brian Cox, North Harrow",Reduced,2023-08-30,,2023-10-21,"Pinner, Middlesex"
138848708,1,"Ferncroft Avenue, Ruislip, Middlesex, HA4",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138848708#/?channel=RES_BUY,"Robert Cooper & Co, Eastcote",Initial entry,2023-08-19,,2023-10-21,"Pinner, Middlesex"
138848708,2,"Ferncroft Avenue, Ruislip, Middlesex, HA4",595000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138848708#/?channel=RES_BUY,"Robert Cooper & Co, Eastcote",Reduced,2023-09-05,,2023-10-21,"Pinner, Middlesex"
138848708,3,"Ferncroft Avenue, Ruislip, Middlesex, HA4",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138848708#/?channel=RES_BUY,"Robert Cooper & Co, Eastcote",Reduced,2023-09-05,,2023-10-21,"Pinner, Middlesex"
